GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,Line,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "16000" ,"Idaho",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4386,4373,4690,5058,5070,4987,5315,5577,6070,6607,6809,6945,6414,6641,7013,7216,7497,7753,7773,7963,8323
 "16000" ,"Idaho",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1860,1882,2019,2092,2100,2006,2134,2212,2314,2497,2604,2575,2544,2490,2557,2677,2853,3026,3197,3380,3531
 "16000" ,"Idaho",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",630,625,635,667,671,657,673,685,723,753,771,760,730,736,745,786,797,794,809,833,838
 "16000" ,"Idaho",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",667,581,645,818,762,716,806,907,1104,1291,1381,1555,1100,1351,1592,1595,1599,1539,1168,1010,1136
 "16000" ,"Idaho",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1229,1286,1393,1481,1537,1608,1701,1773,1928,2066,2052,2056,2040,2065,2119,2158,2248,2394,2598,2740,2819
 "16000" ,"Idaho",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",10029,10538,11072,11772,12292,12836,13332,14034,14815,15541,16219,16756,16720,17072,17696,18255,18874,19652,20587,21534,22494
 "16000" ,"Idaho",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",9785,10254,10735,11423,11889,12407,12909,13660,14504,15211,15897,16361,16339,16706,17346,17866,18492,19289,20272,21208,22176
 "16000" ,"Idaho",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","  Housing and utilities",3116,3257,3397,3591,3812,3969,4017,4191,4465,4568,4675,4846,4926,4915,5152,5372,5643,5808,6072,6202,6328
 "16000" ,"Idaho",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","  Health care",2152,2273,2371,2522,2728,3007,3194,3395,3641,3796,3981,4130,4336,4493,4717,4879,4997,5261,5620,5954,6213
 "16000" ,"Idaho",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","  Transportation services",526,558,602,656,655,658,676,697,735,774,802,801,739,718,731,730,787,836,869,913,970
 "16000" ,"Idaho",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","  Recreation services",602,596,640,672,658,690,729,819,883,991,1065,1070,1016,1025,1014,1062,1093,1128,1170,1245,1334
 "16000" ,"Idaho",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","  Food services and accommodations",1033,1080,1110,1190,1213,1255,1313,1386,1464,1578,1658,1675,1589,1621,1683,1755,1788,1909,2038,2163,2219
 "16000" ,"Idaho",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","  Financial services and insurance",1246,1324,1419,1579,1541,1529,1588,1720,1849,1939,2090,2177,2085,2248,2381,2415,2542,2670,2795,2944,3267
 "16000" ,"Idaho",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","  Other services",1110,1165,1198,1212,1282,1300,1393,1453,1466,1566,1625,1662,1648,1687,1667,1654,1641,1677,1709,1786,1845
 "16000" ,"Idaho",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"..."," Final consumption expenditures of nonprofit institutions serving households (NPISHs)",244,284,337,349,403,429,422,374,311,330,322,395,381,365,350,389,382,362,315,327,318
 "16000" ,"Idaho",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"..."," Gross output of nonprofit institutions",1567,1653,1753,1796,1937,2064,2126,2152,2170,2284,2348,2493,2596,2724,2803,2943,3012,3161,3330,3558,3624
 "16000" ,"Idaho",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"..."," Less: Receipts from sales of goods and services by nonprofit institutions",1323,1369,1416,1447,1534,1635,1704,1778,1859,1954,2026,2098,2215,2359,2453,2554,2630,2799,3015,3232,3306
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",21327,22370,23422,25187,25980,26756,27812,29226,30800,32255,33665,34267,33418,34335,35491,36252,36891,38398,39873,41247,42927
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7338,7548,7990,8615,8696,8843,9065,9558,9976,10414,10907,10674,10028,10380,10950,11129,11272,11510,11741,11942,12448
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2752,2912,3142,3350,3387,3497,3488,3633,3727,3739,3937,3595,3311,3408,3550,3631,3741,3842,4047,4151,4327
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1140,1211,1327,1331,1403,1415,1382,1383,1364,1277,1292,1132,1070,1119,1176,1233,1269,1337,1434,1445,1456
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",602,626,660,749,756,787,805,838,879,883,904,824,739,743,752,768,798,817,870,921,964
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",635,672,725,805,787,842,828,898,941,994,1107,1025,924,942,974,979,1001,994,1018,1047,1123
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",376,402,430,465,441,454,473,513,542,584,634,613,579,604,648,652,674,695,725,738,783
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4585,4636,4849,5265,5310,5345,5577,5925,6249,6675,6970,7079,6717,6972,7400,7498,7531,7668,7694,7791,8121
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1596,1600,1638,1763,1817,1847,1932,2048,2136,2263,2376,2396,2350,2355,2434,2453,2480,2546,2606,2651,2715
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",980,1016,1030,1090,1056,1031,1044,1081,1130,1144,1142,1117,1054,1091,1142,1163,1170,1189,1217,1239,1250
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",446,390,423,515,485,453,529,616,733,844,926,1046,759,889,1091,1116,1072,1022,775,684,768
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1564,1630,1758,1898,1952,2014,2073,2180,2250,2423,2526,2520,2554,2637,2732,2766,2810,2911,3095,3217,3389
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",13989,14823,15432,16571,17284,17913,18747,19668,20825,21841,22758,23593,23390,23955,24541,25123,25619,26888,28133,29305,30479
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",13298,14005,14573,15606,16245,16784,17623,18559,19697,20586,21535,22159,21973,22490,23028,23440,23945,25122,26371,27406,28516
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","  Housing and utilities",3924,4051,4218,4502,4804,4910,5148,5359,5765,5977,6217,6445,6410,6417,6480,6463,6561,6890,7075,7340,7636
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","  Health care",2871,2974,3078,3265,3502,3740,3922,4132,4395,4626,4961,5138,5341,5572,5672,5824,5949,6226,6560,6864,7129
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","  Transportation services",939,985,1033,1091,1048,983,1014,1041,1078,1115,1142,1162,1097,1127,1228,1249,1305,1400,1472,1535,1586
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","  Recreation services",816,852,887,935,949,976,1020,1099,1162,1237,1325,1373,1367,1422,1440,1497,1531,1581,1684,1756,1837
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","  Food services and accommodations",1268,1356,1354,1450,1510,1550,1628,1736,1860,1976,2068,2095,2047,2091,2174,2257,2308,2396,2604,2718,2782
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","  Financial services and insurance",1434,1572,1730,1952,1881,1962,2074,2272,2417,2478,2519,2510,2278,2355,2466,2569,2674,2843,3085,3175,3377
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","  Other services",2045,2215,2274,2410,2551,2663,2817,2920,3019,3177,3303,3434,3433,3506,3567,3582,3618,3785,3890,4017,4170
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"..."," Final consumption expenditures of nonprofit institutions serving households (NPISHs)",691,818,859,965,1039,1130,1123,1109,1128,1255,1223,1434,1417,1465,1514,1682,1673,1766,1761,1899,1963
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"..."," Gross output of nonprofit institutions",2540,2761,2843,3033,3210,3466,3531,3655,3817,4059,4130,4410,4533,4680,4804,5061,5140,5385,5546,5875,6132
 "17000" ,"Illinois",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"..."," Less: Receipts from sales of goods and services by nonprofit institutions",1849,1943,1984,2068,2171,2337,2408,2546,2689,2804,2907,2976,3116,3215,3290,3379,3466,3619,3784,3977,4169
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",18675,19564,20666,21748,22539,23304,24257,25740,26999,27924,28754,29237,28676,29423,30545,31630,32142,32947,33790,34870,36305
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7370,7599,8148,8520,8651,8820,9143,9653,10021,10311,10499,10480,9815,10236,10776,11086,11205,11360,11298,11441,11848
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2615,2785,3006,3077,3104,3221,3282,3430,3475,3428,3430,3170,2941,3066,3166,3286,3354,3470,3606,3703,3868
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1156,1233,1328,1304,1340,1382,1348,1362,1307,1217,1226,1046,989,1063,1106,1161,1191,1267,1343,1373,1413
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",565,596,648,690,690,715,736,774,808,814,795,748,671,696,713,743,758,771,813,857,903
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",598,643,694,728,731,769,827,902,947,956,946,921,843,848,863,891,909,923,928,949,999
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",296,313,337,354,342,355,372,392,413,441,463,455,439,459,484,492,496,509,522,524,553
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4756,4814,5141,5444,5547,5599,5861,6223,6546,6884,7069,7310,6874,7170,7610,7800,7851,7890,7692,7738,7980
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1799,1822,1881,1908,1930,1935,1990,2114,2214,2271,2320,2406,2415,2409,2474,2525,2538,2575,2628,2684,2702
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",795,814,858,867,863,868,873,880,891,897,882,866,834,862,889,903,893,893,908,937,961
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",629,570,636,796,797,742,863,1010,1193,1350,1456,1613,1138,1334,1600,1633,1607,1501,1133,1007,1118
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1533,1607,1766,1873,1956,2055,2134,2219,2248,2366,2411,2425,2488,2565,2648,2740,2813,2920,3024,3110,3199
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",11304,11964,12518,13228,13889,14484,15114,16086,16978,17613,18255,18756,18861,19187,19769,20544,20937,21587,22492,23429,24458
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",10815,11382,11904,12559,13179,13742,14413,15330,16158,16742,17436,17815,17913,18218,18760,19464,19833,20456,21347,22206,23203
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","  Housing and utilities",3058,3183,3337,3504,3766,3874,4017,4183,4492,4675,4823,5002,5030,5022,5121,5168,5282,5460,5589,5704,5885
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","  Health care",2690,2848,2945,3112,3353,3643,3894,4242,4451,4676,4971,5085,5409,5559,5765,6220,6316,6477,6888,7308,7773
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","  Transportation services",689,723,779,817,824,807,814,823,857,862,876,873,811,821,875,902,938,996,1030,1101,1135
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","  Recreation services",869,883,908,944,946,970,1019,1086,1113,1128,1188,1238,1229,1268,1272,1323,1365,1378,1428,1476,1528
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","  Food services and accommodations",1155,1205,1276,1325,1360,1413,1468,1557,1630,1696,1728,1751,1731,1782,1853,1930,1958,2019,2158,2220,2241
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","  Financial services and insurance",974,1064,1168,1297,1262,1306,1376,1510,1627,1648,1702,1675,1514,1543,1609,1625,1678,1764,1869,1929,2109
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","  Other services",1380,1476,1491,1561,1668,1729,1824,1929,1987,2056,2149,2191,2189,2224,2265,2297,2296,2363,2385,2468,2532
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"..."," Final consumption expenditures of nonprofit institutions serving households (NPISHs)",490,583,614,669,710,742,701,756,819,871,819,941,948,968,1009,1080,1105,1131,1146,1223,1254
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"..."," Gross output of nonprofit institutions",1893,2029,2094,2199,2311,2434,2375,2588,2792,2878,2875,3048,3157,3270,3375,3528,3598,3645,3783,4037,4182
 "18000" ,"Indiana",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"..."," Less: Receipts from sales of goods and services by nonprofit institutions",1403,1447,1479,1530,1601,1692,1674,1832,1972,2008,2056,2107,2209,2302,2366,2448,2494,2514,2637,2814,2928
 "19000" ,"Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",18569,19530,20625,21757,22364,22920,24007,25399,26674,27976,29016,29955,29783,30575,31875,32727,33397,34550,35419,36483,37652
 "19000" ,"Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7198,7454,7986,8397,8452,8542,8966,9626,10047,10629,10967,11185,10791,11158,11954,12244,12451,12749,12668,12860,13253
 "19000" ,"Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2655,2840,3036,3091,3124,3199,3305,3512,3509,3574,3626,3490,3433,3545,3686,3827,3967,4067,4177,4249,4354
 "19000" ,"Iowa",4,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1177,1266,1352,1331,1392,1387,1352,1383,1343,1276,1316,1212,1223,1331,1380,1469,1524,1590,1691,1719,1746
